TypeNum:72, icd_code:D_428.0, Count:4581, avg_rank:5.817944, Accuracy:0.967693
TypeNum:4674, icd_code:D_536.40, Count:1, avg_rank:4618.000000, Accuracy:0.000000
TypeNum:4675, icd_code:D_195.0, Count:1, avg_rank:2028.000000, Accuracy:0.000000
TypeNum:3839, icd_code:D_963.1, Count:1, avg_rank:666.000000, Accuracy:0.000000
TypeNum:3840, icd_code:D_E858.1, Count:1, avg_rank:1838.000000, Accuracy:0.000000
TypeNum:2101, icd_code:D_727.40, Count:1, avg_rank:4083.000000, Accuracy:0.000000
TypeNum:3922, icd_code:D_874.8, Count:1, avg_rank:72.000000, Accuracy:0.000000
TypeNum:4786, icd_code:D_302.9, Count:1, avg_rank:689.000000, Accuracy:0.000000
TypeNum:4487, icd_code:D_195.8, Count:1, avg_rank:1282.000000, Accuracy:0.000000
TypeNum:1992, icd_code:D_917.2, Count:1, avg_rank:3463.000000, Accuracy:0.000000
TypeNum:4528, icd_code:D_607.2, Count:1, avg_rank:3052.000000, Accuracy:0.000000
TypeNum:4392, icd_code:D_959.9, Count:1, avg_rank:2744.000000, Accuracy:0.000000
TypeNum:4782, icd_code:D_709.4, Count:1, avg_rank:4637.000000, Accuracy:0.000000
TypeNum:4015, icd_code:D_V01.6, Count:1, avg_rank:4282.000000, Accuracy:0.000000
TypeNum:3286, icd_code:D_952.4, Count:1, avg_rank:3695.000000, Accuracy:0.000000
TypeNum:1272, icd_code:D_718.47, Count:1, avg_rank:2425.000000, Accuracy:0.000000
TypeNum:2669, icd_code:D_801.20, Count:1, avg_rank:4684.000000, Accuracy:0.000000
TypeNum:4886, icd_code:D_801.10, Count:1, avg_rank:4285.000000, Accuracy:0.000000
TypeNum:4539, icd_code:D_715.04, Count:1, avg_rank:3338.000000, Accuracy:0.000000
TypeNum:4540, icd_code:D_718.84, Count:1, avg_rank:2663.000000, Accuracy:0.000000
TypeNum:2374, icd_code:D_027.2, Count:1, avg_rank:3746.000000, Accuracy:0.000000
TypeNum:3641, icd_code:D_944.21, Count:1, avg_rank:2358.000000, Accuracy:0.000000
TypeNum:1619, icd_code:D_239.1, Count:1, avg_rank:4730.000000, Accuracy:0.000000
TypeNum:4758, icd_code:D_686.1, Count:1, avg_rank:4168.000000, Accuracy:0.000000
TypeNum:4839, icd_code:D_V87.2, Count:1, avg_rank:3919.000000, Accuracy:0.000000
TypeNum:4830, icd_code:D_110.0, Count:1, avg_rank:4713.000000, Accuracy:0.000000
TypeNum:4536, icd_code:D_E858.2, Count:1, avg_rank:4499.000000, Accuracy:0.000000
TypeNum:3342, icd_code:D_529.8, Count:1, avg_rank:4358.000000, Accuracy:0.000000
TypeNum:4234, icd_code:D_624.8, Count:1, avg_rank:4173.000000, Accuracy:0.000000
TypeNum:2729, icd_code:D_806.25, Count:1, avg_rank:3060.000000, Accuracy:0.000000
TypeNum:4128, icd_code:D_323.51, Count:1, avg_rank:2707.000000, Accuracy:0.000000
TypeNum:4129, icd_code:D_270.7, Count:1, avg_rank:4023.000000, Accuracy:0.000000
TypeNum:4569, icd_code:D_303.02, Count:1, avg_rank:4766.000000, Accuracy:0.000000
TypeNum:4772, icd_code:D_V46.14, Count:1, avg_rank:2934.000000, Accuracy:0.000000
TypeNum:3000, icd_code:D_385.89, Count:1, avg_rank:937.000000, Accuracy:0.000000
TypeNum:4676, icd_code:D_V02.0, Count:1, avg_rank:4730.000000, Accuracy:0.000000
TypeNum:4864, icd_code:D_343.0, Count:1, avg_rank:2400.000000, Accuracy:0.000000
TypeNum:4865, icd_code:D_315.31, Count:1, avg_rank:363.000000, Accuracy:0.000000
TypeNum:4279, icd_code:D_204.80, Count:1, avg_rank:2794.000000, Accuracy:0.000000
TypeNum:4579, icd_code:D_361.07, Count:1, avg_rank:3479.000000, Accuracy:0.000000
TypeNum:4067, icd_code:D_E935.4, Count:1, avg_rank:2891.000000, Accuracy:0.000000
TypeNum:4044, icd_code:D_E876.4, Count:1, avg_rank:3528.000000, Accuracy:0.000000
TypeNum:2897, icd_code:D_009.3, Count:1, avg_rank:4802.000000, Accuracy:0.000000
TypeNum:2868, icd_code:D_569.44, Count:1, avg_rank:2716.000000, Accuracy:0.000000
TypeNum:4544, icd_code:D_184.4, Count:1, avg_rank:2603.000000, Accuracy:0.000000
TypeNum:4545, icd_code:D_230.6, Count:1, avg_rank:2544.000000, Accuracy:0.000000
TypeNum:4570, icd_code:D_E927.0, Count:1, avg_rank:2451.000000, Accuracy:0.000000
TypeNum:4739, icd_code:D_623.5, Count:1, avg_rank:1158.000000, Accuracy:0.000000
TypeNum:1772, icd_code:D_E929.2, Count:1, avg_rank:2876.000000, Accuracy:0.000000
TypeNum:3790, icd_code:D_794.4, Count:1, avg_rank:2715.000000, Accuracy:0.000000
TypeNum:2673, icd_code:D_757.0, Count:1, avg_rank:4762.000000, Accuracy:0.000000
TypeNum:2255, icd_code:D_607.83, Count:1, avg_rank:2442.000000, Accuracy:0.000000
TypeNum:4451, icd_code:D_747.32, Count:1, avg_rank:1842.000000, Accuracy:0.000000
TypeNum:4546, icd_code:D_079.4, Count:1, avg_rank:4461.000000, Accuracy:0.000000
TypeNum:4740, icd_code:D_733.96, Count:1, avg_rank:1079.000000, Accuracy:0.000000
TypeNum:4741, icd_code:D_718.45, Count:1, avg_rank:4566.000000, Accuracy:0.000000
TypeNum:4145, icd_code:D_582.0, Count:1, avg_rank:2593.000000, Accuracy:0.000000
TypeNum:3594, icd_code:D_802.21, Count:1, avg_rank:939.000000, Accuracy:0.000000
TypeNum:2876, icd_code:D_726.71, Count:1, avg_rank:4274.000000, Accuracy:0.000000
TypeNum:2877, icd_code:D_726.19, Count:1, avg_rank:3339.000000, Accuracy:0.000000
TypeNum:1637, icd_code:D_887.2, Count:1, avg_rank:3468.000000, Accuracy:0.000000
TypeNum:4708, icd_code:D_V12.03, Count:1, avg_rank:2357.000000, Accuracy:0.000000
TypeNum:2688, icd_code:D_V54.23, Count:1, avg_rank:1949.000000, Accuracy:0.000000
TypeNum:4096, icd_code:D_111.8, Count:1, avg_rank:1752.000000, Accuracy:0.000000
TypeNum:3970, icd_code:D_373.00, Count:1, avg_rank:3028.000000, Accuracy:0.000000
TypeNum:3619, icd_code:D_378.87, Count:1, avg_rank:523.000000, Accuracy:0.000000
TypeNum:3598, icd_code:D_908.3, Count:1, avg_rank:2188.000000, Accuracy:0.000000
TypeNum:814, icd_code:D_141.9, Count:1, avg_rank:1749.000000, Accuracy:0.000000
TypeNum:4164, icd_code:D_008.63, Count:1, avg_rank:496.000000, Accuracy:0.000000
TypeNum:2690, icd_code:D_730.29, Count:1, avg_rank:2239.000000, Accuracy:0.000000
TypeNum:2903, icd_code:D_714.81, Count:1, avg_rank:667.000000, Accuracy:0.000000
TypeNum:3637, icd_code:D_495.9, Count:1, avg_rank:4433.000000, Accuracy:0.000000
TypeNum:3883, icd_code:D_147.9, Count:1, avg_rank:3844.000000, Accuracy:0.000000
TypeNum:3636, icd_code:D_078.10, Count:1, avg_rank:2425.000000, Accuracy:0.000000
TypeNum:2431, icd_code:D_685.1, Count:1, avg_rank:1937.000000, Accuracy:0.000000
TypeNum:4892, icd_code:D_551.8, Count:1, avg_rank:1427.000000, Accuracy:0.000000
TypeNum:3633, icd_code:D_807.4, Count:1, avg_rank:1577.000000, Accuracy:0.000000
TypeNum:4227, icd_code:D_919.8, Count:1, avg_rank:890.000000, Accuracy:0.000000
TypeNum:3425, icd_code:D_902.23, Count:1, avg_rank:4550.000000, Accuracy:0.000000
TypeNum:3978, icd_code:D_865.09, Count:1, avg_rank:1733.000000, Accuracy:0.000000
TypeNum:4088, icd_code:D_526.4, Count:1, avg_rank:3154.000000, Accuracy:0.000000
TypeNum:4721, icd_code:D_523.31, Count:1, avg_rank:3296.000000, Accuracy:0.000000
TypeNum:4722, icd_code:D_365.12, Count:1, avg_rank:2618.000000, Accuracy:0.000000
TypeNum:2484, icd_code:D_346.91, Count:1, avg_rank:3492.000000, Accuracy:0.000000
TypeNum:3448, icd_code:D_737.12, Count:1, avg_rank:3070.000000, Accuracy:0.000000
TypeNum:4558, icd_code:D_746.01, Count:1, avg_rank:967.000000, Accuracy:0.000000
TypeNum:3424, icd_code:D_464.11, Count:1, avg_rank:2818.000000, Accuracy:0.000000
TypeNum:4107, icd_code:D_698.2, Count:1, avg_rank:1200.000000, Accuracy:0.000000
TypeNum:2541, icd_code:D_814.08, Count:1, avg_rank:2990.000000, Accuracy:0.000000
TypeNum:971, icd_code:D_E882, Count:1, avg_rank:2548.000000, Accuracy:0.000000
TypeNum:4713, icd_code:D_422.0, Count:1, avg_rank:1309.000000, Accuracy:0.000000
TypeNum:3945, icd_code:D_785.9, Count:1, avg_rank:3687.000000, Accuracy:0.000000
TypeNum:4512, icd_code:D_E870.9, Count:1, avg_rank:486.000000, Accuracy:0.000000
TypeNum:3675, icd_code:D_787.1, Count:1, avg_rank:1807.000000, Accuracy:0.000000
TypeNum:1452, icd_code:D_975.5, Count:1, avg_rank:4817.000000, Accuracy:0.000000
TypeNum:4222, icd_code:D_008.41, Count:1, avg_rank:2755.000000, Accuracy:0.000000
TypeNum:4660, icd_code:D_V11.8, Count:1, avg_rank:1371.000000, Accuracy:0.000000
TypeNum:3152, icd_code:D_301.81, Count:1, avg_rank:1190.000000, Accuracy:0.000000
TypeNum:2425, icd_code:D_269.2, Count:1, avg_rank:1371.000000, Accuracy:0.000000
TypeNum:3556, icd_code:D_238.73, Count:1, avg_rank:1723.000000, Accuracy:0.000000
TypeNum:4170, icd_code:D_726.11, Count:1, avg_rank:2198.000000, Accuracy:0.000000
TypeNum:4109, icd_code:D_695.50, Count:1, avg_rank:3351.000000, Accuracy:0.000000
TypeNum:2643, icd_code:D_379.91, Count:1, avg_rank:2919.000000, Accuracy:0.000000
TypeNum:2123, icd_code:D_381.4, Count:1, avg_rank:1909.000000, Accuracy:0.000000
TypeNum:2953, icd_code:D_614.3, Count:1, avg_rank:1542.000000, Accuracy:0.000000
TypeNum:4250, icd_code:D_053.20, Count:1, avg_rank:2290.000000, Accuracy:0.000000
TypeNum:1446, icd_code:D_975.4, Count:1, avg_rank:2027.000000, Accuracy:0.000000
TypeNum:1455, icd_code:D_971.1, Count:1, avg_rank:2149.000000, Accuracy:0.000000
TypeNum:4223, icd_code:D_507.1, Count:1, avg_rank:1332.000000, Accuracy:0.000000
TypeNum:3204, icd_code:D_903.2, Count:1, avg_rank:4130.000000, Accuracy:0.000000
TypeNum:4217, icd_code:D_622.10, Count:1, avg_rank:4492.000000, Accuracy:0.000000
TypeNum:903, icd_code:D_440.29, Count:1, avg_rank:4409.000000, Accuracy:0.000000
TypeNum:4712, icd_code:D_E938.7, Count:1, avg_rank:1367.000000, Accuracy:0.000000
TypeNum:2705, icd_code:D_018.80, Count:1, avg_rank:491.000000, Accuracy:0.000000
TypeNum:3779, icd_code:D_341.8, Count:1, avg_rank:3298.000000, Accuracy:0.000000
TypeNum:3980, icd_code:D_600.2, Count:1, avg_rank:4814.000000, Accuracy:0.000000
TypeNum:2888, icd_code:D_305.83, Count:1, avg_rank:4010.000000, Accuracy:0.000000
TypeNum:4272, icd_code:D_680.6, Count:1, avg_rank:3274.000000, Accuracy:0.000000
TypeNum:4637, icd_code:D_459.10, Count:1, avg_rank:3499.000000, Accuracy:0.000000
TypeNum:2007, icd_code:D_239.7, Count:1, avg_rank:2979.000000, Accuracy:0.000000
TypeNum:3781, icd_code:D_272.7, Count:1, avg_rank:4828.000000, Accuracy:0.000000
TypeNum:3365, icd_code:D_309.3, Count:1, avg_rank:4526.000000, Accuracy:0.000000
TypeNum:3359, icd_code:D_295.12, Count:1, avg_rank:3850.000000, Accuracy:0.000000
TypeNum:4686, icd_code:D_V10.9, Count:1, avg_rank:658.000000, Accuracy:0.000000
TypeNum:3746, icd_code:D_E929.4, Count:1, avg_rank:3936.000000, Accuracy:0.000000
TypeNum:3579, icd_code:D_787.23, Count:1, avg_rank:2422.000000, Accuracy:0.000000
TypeNum:3536, icd_code:D_304.22, Count:1, avg_rank:1769.000000, Accuracy:0.000000
TypeNum:3602, icd_code:D_053.71, Count:1, avg_rank:1641.000000, Accuracy:0.000000
TypeNum:4683, icd_code:D_053.11, Count:1, avg_rank:2991.000000, Accuracy:0.000000
TypeNum:1971, icd_code:D_716.95, Count:1, avg_rank:3788.000000, Accuracy:0.000000
TypeNum:2786, icd_code:D_812.42, Count:1, avg_rank:2923.000000, Accuracy:0.000000
TypeNum:2679, icd_code:D_344.04, Count:1, avg_rank:1499.000000, Accuracy:0.000000
TypeNum:4304, icd_code:D_892.0, Count:1, avg_rank:4430.000000, Accuracy:0.000000
TypeNum:3215, icd_code:D_535.20, Count:1, avg_rank:4403.000000, Accuracy:0.000000
TypeNum:4791, icd_code:D_784.61, Count:1, avg_rank:263.000000, Accuracy:0.000000
TypeNum:2269, icd_code:D_690.18, Count:1, avg_rank:3112.000000, Accuracy:0.000000
TypeNum:2803, icd_code:D_574.11, Count:1, avg_rank:2169.000000, Accuracy:0.000000
TypeNum:3542, icd_code:D_618.02, Count:1, avg_rank:4198.000000, Accuracy:0.000000
TypeNum:2096, icd_code:D_588.8, Count:1, avg_rank:4163.000000, Accuracy:0.000000
TypeNum:3332, icd_code:D_861.03, Count:1, avg_rank:1818.000000, Accuracy:0.000000
TypeNum:3878, icd_code:D_709.09, Count:1, avg_rank:1298.000000, Accuracy:0.000000
TypeNum:3963, icd_code:D_333.7, Count:1, avg_rank:4267.000000, Accuracy:0.000000
TypeNum:4064, icd_code:D_812.21, Count:1, avg_rank:3296.000000, Accuracy:0.000000
TypeNum:4494, icd_code:D_727.43, Count:1, avg_rank:2204.000000, Accuracy:0.000000
TypeNum:3543, icd_code:D_374.52, Count:1, avg_rank:1783.000000, Accuracy:0.000000
TypeNum:3902, icd_code:D_710.5, Count:1, avg_rank:3931.000000, Accuracy:0.000000
TypeNum:4666, icd_code:D_786.00, Count:1, avg_rank:4360.000000, Accuracy:0.000000
TypeNum:3118, icd_code:D_283.2, Count:1, avg_rank:4587.000000, Accuracy:0.000000
TypeNum:1859, icd_code:D_923.20, Count:1, avg_rank:2747.000000, Accuracy:0.000000
TypeNum:3829, icd_code:D_V61.8, Count:1, avg_rank:4605.000000, Accuracy:0.000000
TypeNum:3714, icd_code:D_079.53, Count:1, avg_rank:4651.000000, Accuracy:0.000000
TypeNum:4098, icd_code:D_627.3, Count:1, avg_rank:1402.000000, Accuracy:0.000000
TypeNum:4322, icd_code:D_239.6, Count:1, avg_rank:2240.000000, Accuracy:0.000000
TypeNum:3234, icd_code:D_058.89, Count:1, avg_rank:3697.000000, Accuracy:0.000000
TypeNum:1875, icd_code:D_922.4, Count:1, avg_rank:3052.000000, Accuracy:0.000000
TypeNum:3334, icd_code:D_344.81, Count:1, avg_rank:2340.000000, Accuracy:0.000000
TypeNum:318, icd_code:D_E866.8, Count:1, avg_rank:3929.000000, Accuracy:0.000000
TypeNum:2616, icd_code:D_304.61, Count:1, avg_rank:2278.000000, Accuracy:0.000000
TypeNum:4893, icd_code:D_136.1, Count:1, avg_rank:2755.000000, Accuracy:0.000000
TypeNum:4837, icd_code:D_959.09, Count:1, avg_rank:3661.000000, Accuracy:0.000000
TypeNum:2732, icd_code:D_295.40, Count:1, avg_rank:4804.000000, Accuracy:0.000000
TypeNum:3101, icd_code:D_272.8, Count:1, avg_rank:4169.000000, Accuracy:0.000000
TypeNum:3896, icd_code:D_018.95, Count:1, avg_rank:4558.000000, Accuracy:0.000000
TypeNum:4759, icd_code:D_E939.7, Count:1, avg_rank:1507.000000, Accuracy:0.000000
TypeNum:3171, icd_code:D_362.03, Count:1, avg_rank:2930.000000, Accuracy:0.000000
TypeNum:3691, icd_code:D_V44.50, Count:1, avg_rank:3005.000000, Accuracy:0.000000
TypeNum:2039, icd_code:D_V13.8, Count:1, avg_rank:4294.000000, Accuracy:0.000000
TypeNum:2040, icd_code:D_E949.6, Count:1, avg_rank:3222.000000, Accuracy:0.000000
TypeNum:3188, icd_code:D_959.01, Count:1, avg_rank:4087.000000, Accuracy:0.000000
TypeNum:4350, icd_code:D_846.9, Count:1, avg_rank:937.000000, Accuracy:0.000000
TypeNum:3912, icd_code:D_429.1, Count:1, avg_rank:4200.000000, Accuracy:0.000000
TypeNum:3817, icd_code:D_070.9, Count:1, avg_rank:3599.000000, Accuracy:0.000000
TypeNum:3009, icd_code:D_995.63, Count:1, avg_rank:4631.000000, Accuracy:0.000000
TypeNum:4382, icd_code:D_626.9, Count:1, avg_rank:3409.000000, Accuracy:0.000000
TypeNum:4213, icd_code:D_E937.0, Count:1, avg_rank:1602.000000, Accuracy:0.000000
TypeNum:4042, icd_code:D_404.11, Count:1, avg_rank:2277.000000, Accuracy:0.000000
TypeNum:2867, icd_code:D_307.49, Count:1, avg_rank:4157.000000, Accuracy:0.000000
TypeNum:4435, icd_code:D_600.11, Count:1, avg_rank:2258.000000, Accuracy:0.000000
TypeNum:3516, icd_code:D_531.20, Count:1, avg_rank:2375.000000, Accuracy:0.000000
TypeNum:4760, icd_code:D_209.75, Count:1, avg_rank:2549.000000, Accuracy:0.000000
TypeNum:1275, icd_code:D_831.00, Count:1, avg_rank:2720.000000, Accuracy:0.000000
TypeNum:3173, icd_code:D_362.05, Count:1, avg_rank:1425.000000, Accuracy:0.000000
TypeNum:2043, icd_code:D_370.8, Count:1, avg_rank:2073.000000, Accuracy:0.000000
TypeNum:4658, icd_code:D_V10.69, Count:1, avg_rank:3163.000000, Accuracy:0.000000
TypeNum:2642, icd_code:D_146.3, Count:1, avg_rank:2521.000000, Accuracy:0.000000
TypeNum:976, icd_code:D_990, Count:1, avg_rank:3704.000000, Accuracy:0.000000
TypeNum:3253, icd_code:D_796.4, Count:1, avg_rank:2323.000000, Accuracy:0.000000
TypeNum:3929, icd_code:D_516.1, Count:1, avg_rank:2397.000000, Accuracy:0.000000
TypeNum:4812, icd_code:D_295.92, Count:1, avg_rank:2262.000000, Accuracy:0.000000
TypeNum:992, icd_code:D_969.09, Count:1, avg_rank:3376.000000, Accuracy:0.000000
TypeNum:2453, icd_code:D_526.9, Count:1, avg_rank:3189.000000, Accuracy:0.000000
TypeNum:2849, icd_code:D_595.2, Count:1, avg_rank:2049.000000, Accuracy:0.000000
TypeNum:2850, icd_code:D_878.2, Count:1, avg_rank:3812.000000, Accuracy:0.000000
TypeNum:2336, icd_code:D_787.4, Count:1, avg_rank:3861.000000, Accuracy:0.000000
TypeNum:2414, icd_code:D_680.2, Count:1, avg_rank:4448.000000, Accuracy:0.000000
TypeNum:1043, icd_code:D_716.97, Count:1, avg_rank:4122.000000, Accuracy:0.000000
TypeNum:3130, icd_code:D_258.9, Count:1, avg_rank:3515.000000, Accuracy:0.000000
TypeNum:3943, icd_code:D_969.01, Count:1, avg_rank:2861.000000, Accuracy:0.000000
TypeNum:3944, icd_code:D_305.80, Count:1, avg_rank:1520.000000, Accuracy:0.000000
TypeNum:4417, icd_code:D_426.54, Count:1, avg_rank:1254.000000, Accuracy:0.000000
TypeNum:2338, icd_code:D_238.2, Count:1, avg_rank:2213.000000, Accuracy:0.000000
TypeNum:2872, icd_code:D_215.4, Count:1, avg_rank:3503.000000, Accuracy:0.000000
TypeNum:3325, icd_code:D_078.11, Count:1, avg_rank:1869.000000, Accuracy:0.000000
TypeNum:2851, icd_code:D_337.0, Count:1, avg_rank:1091.000000, Accuracy:0.000000
TypeNum:2545, icd_code:D_251.9, Count:1, avg_rank:2598.000000, Accuracy:0.000000
TypeNum:4014, icd_code:D_173.9, Count:1, avg_rank:2199.000000, Accuracy:0.000000
TypeNum:4439, icd_code:D_212.3, Count:1, avg_rank:3651.000000, Accuracy:0.000000
TypeNum:4756, icd_code:D_845.00, Count:1, avg_rank:3430.000000, Accuracy:0.000000
TypeNum:4889, icd_code:D_756.4, Count:1, avg_rank:2397.000000, Accuracy:0.000000
TypeNum:3116, icd_code:D_374.43, Count:1, avg_rank:1102.000000, Accuracy:0.000000
TypeNum:3512, icd_code:D_719.11, Count:1, avg_rank:1539.000000, Accuracy:0.000000
TypeNum:4247, icd_code:D_327.13, Count:1, avg_rank:1804.000000, Accuracy:0.000000
TypeNum:2546, icd_code:D_924.8, Count:1, avg_rank:1514.000000, Accuracy:0.000000
TypeNum:2461, icd_code:D_111.9, Count:1, avg_rank:2685.000000, Accuracy:0.000000
TypeNum:4336, icd_code:D_210.1, Count:1, avg_rank:2010.000000, Accuracy:0.000000
TypeNum:3652, icd_code:D_735.0, Count:1, avg_rank:2895.000000, Accuracy:0.000000
TypeNum:4035, icd_code:D_516.9, Count:1, avg_rank:2297.000000, Accuracy:0.000000
TypeNum:4440, icd_code:D_738.6, Count:1, avg_rank:3801.000000, Accuracy:0.000000
TypeNum:4613, icd_code:D_360.40, Count:1, avg_rank:3528.000000, Accuracy:0.000000
TypeNum:3692, icd_code:D_550.93, Count:1, avg_rank:1379.000000, Accuracy:0.000000
TypeNum:4415, icd_code:D_V61.41, Count:1, avg_rank:1322.000000, Accuracy:0.000000
TypeNum:4209, icd_code:D_331.89, Count:1, avg_rank:2783.000000, Accuracy:0.000000
TypeNum:2861, icd_code:D_737.32, Count:1, avg_rank:3547.000000, Accuracy:0.000000
TypeNum:1347, icd_code:D_597.89, Count:1, avg_rank:2456.000000, Accuracy:0.000000
TypeNum:2502, icd_code:D_919.0, Count:1, avg_rank:731.000000, Accuracy:0.000000
TypeNum:2547, icd_code:D_813.33, Count:1, avg_rank:4334.000000, Accuracy:0.000000
TypeNum:3392, icd_code:D_E988.8, Count:1, avg_rank:4324.000000, Accuracy:0.000000
TypeNum:4602, icd_code:D_312.89, Count:1, avg_rank:3798.000000, Accuracy:0.000000
TypeNum:4654, icd_code:D_972.1, Count:1, avg_rank:1668.000000, Accuracy:0.000000
TypeNum:4393, icd_code:D_533.00, Count:1, avg_rank:2329.000000, Accuracy:0.000000
TypeNum:4017, icd_code:D_341.20, Count:1, avg_rank:4059.000000, Accuracy:0.000000
TypeNum:4581, icd_code:D_306.0, Count:1, avg_rank:4499.000000, Accuracy:0.000000
TypeNum:4761, icd_code:D_396.9, Count:1, avg_rank:3588.000000, Accuracy:0.000000
TypeNum:3135, icd_code:D_666.34, Count:1, avg_rank:2155.000000, Accuracy:0.000000
TypeNum:4582, icd_code:D_618.00, Count:1, avg_rank:3281.000000, Accuracy:0.000000
TypeNum:2102, icd_code:D_850.11, Count:1, avg_rank:3118.000000, Accuracy:0.000000
TypeNum:4797, icd_code:D_730.23, Count:1, avg_rank:3262.000000, Accuracy:0.000000
TypeNum:4599, icd_code:D_290.10, Count:1, avg_rank:4595.000000, Accuracy:0.000000
TypeNum:3074, icd_code:D_E876.1, Count:1, avg_rank:3072.000000, Accuracy:0.000000
TypeNum:2168, icd_code:D_E934.3, Count:1, avg_rank:2091.000000, Accuracy:0.000000
TypeNum:4583, icd_code:D_695.15, Count:1, avg_rank:3735.000000, Accuracy:0.000000
TypeNum:4089, icd_code:D_365.23, Count:1, avg_rank:4363.000000, Accuracy:0.000000
TypeNum:4650, icd_code:D_701.3, Count:1, avg_rank:3498.000000, Accuracy:0.000000
TypeNum:3845, icd_code:D_730.13, Count:1, avg_rank:1484.000000, Accuracy:0.000000
TypeNum:2924, icd_code:D_404.01, Count:1, avg_rank:3797.000000, Accuracy:0.000000
TypeNum:4043, icd_code:D_306.8, Count:1, avg_rank:1199.000000, Accuracy:0.000000
TypeNum:3165, icd_code:D_327.24, Count:1, avg_rank:2755.000000, Accuracy:0.000000
TypeNum:2646, icd_code:D_700, Count:1, avg_rank:3908.000000, Accuracy:0.000000
TypeNum:2465, icd_code:D_344.09, Count:1, avg_rank:2760.000000, Accuracy:0.000000
TypeNum:3762, icd_code:D_999.71, Count:1, avg_rank:2013.000000, Accuracy:0.000000
TypeNum:3763, icd_code:D_309.1, Count:1, avg_rank:1012.000000, Accuracy:0.000000
TypeNum:4037, icd_code:D_V56.1, Count:1, avg_rank:4457.000000, Accuracy:0.000000
TypeNum:3128, icd_code:D_780.66, Count:1, avg_rank:2566.000000, Accuracy:0.000000
TypeNum:3167, icd_code:D_E879.7, Count:1, avg_rank:3257.000000, Accuracy:0.000000
TypeNum:4386, icd_code:D_455.1, Count:1, avg_rank:3129.000000, Accuracy:0.000000
TypeNum:3137, icd_code:D_999.5, Count:1, avg_rank:2685.000000, Accuracy:0.000000
TypeNum:3138, icd_code:D_581.89, Count:1, avg_rank:1865.000000, Accuracy:0.000000
TypeNum:4140, icd_code:D_139.0, Count:1, avg_rank:4289.000000, Accuracy:0.000000
TypeNum:3169, icd_code:D_E946.0, Count:1, avg_rank:1973.000000, Accuracy:0.000000
TypeNum:4286, icd_code:D_378.42, Count:1, avg_rank:1417.000000, Accuracy:0.000000
TypeNum:4161, icd_code:D_V53.99, Count:1, avg_rank:2749.000000, Accuracy:0.000000
TypeNum:4818, icd_code:D_695.14, Count:1, avg_rank:2837.000000, Accuracy:0.000000
TypeNum:4819, icd_code:D_695.51, Count:1, avg_rank:4288.000000, Accuracy:0.000000
TypeNum:4850, icd_code:D_813.02, Count:1, avg_rank:1668.000000, Accuracy:0.000000
